date,AvgSolar,AvgWindDir,AvgWindSpeed,Beam_temperature_corrected,NH4_mean,NO3_mean,PO4_mean,SiO2_mean,doy,doy_numeric,month,monthname,synconc,year
2015-11-13,111.811111111111,296.661111111111,7.27638888888889,13.514470625,,,,,1900-11-13,317.0,1900-11-01,November,12880.4918884611,2015.0
2015-11-14,94.0611111111111,319.816901408451,5.74722222222222,13.4384486805556,,,,,1900-11-14,318.0,1900-11-01,November,8357.16707499094,2015.0
2015-11-15,107.056944444444,310.470833333333,4.82777777777778,13.0300940972222,,,,,1900-11-15,319.0,1900-11-01,November,5879.35829908368,2015.0
2015-11-16,104.956944444444,233.234782608696,2.88428571428571,12.853511875,,,,,1900-11-16,320.0,1900-11-01,November,6633.93949176081,2015.0
2015-11-17,101.416666666667,75.1416666666667,2.90555555555556,12.5458756579567,,,,,1900-11-17,321.0,1900-11-01,November,7729.42964848187,2015.0
2015-11-18,110.661111111111,127.849275362319,1.63661971830986,12.4030258164938,2.5349807016076253,0.8876375837633825,0.5015778172828536,3.573025111443015,1900-11-18,322.0,1900-11-01,November,8452.40867201634,2015.0
2015-11-18,110.661111111111,127.849275362319,1.63661971830986,12.4030258164938,1.61441928137287,1.0856393929869501,0.5400423738229495,2.1397791754586,1900-11-18,322.0,1900-11-01,November,8452.40867201634,2015.0
2015-11-18,110.661111111111,127.849275362319,1.63661971830986,12.4030258164938,1.682655303019375,0.956958378263883,0.49619277936724004,2.16803041530905,1900-11-18,322.0,1900-11-01,November,8452.40867201634,2015.0
2015-11-18,110.661111111111,127.849275362319,1.63661971830986,12.4030258164938,1.755890300610685,1.044340903903215,0.502859969167523,2.3319885037268353,1900-11-18,322.0,1900-11-01,November,8452.40867201634,2015.0
2015-11-19,50.4305555555556,160.315277777778,5.48333333333333,12.2345297916667,,,,,1900-11-19,323.0,1900-11-01,November,13387.7870380944,2015.0
2015-11-20,58.5027777777778,199.786363636364,4.1625,12.0408207986111,,,,,1900-11-20,324.0,1900-11-01,November,22051.0376028192,2015.0
2015-11-21,106.905555555556,100.823943661972,3.22361111111111,12.3097120833333,,,,,1900-11-21,325.0,1900-11-01,November,26190.2137950235,2015.0
2015-11-22,14.1041666666667,159.545833333333,5.82361111111111,12.1840278819445,,,,,1900-11-22,326.0,1900-11-01,November,26307.1397087949,2015.0
2015-11-23,96.9458333333333,254.211111111111,5.81388888888889,11.8987616666667,,,,,1900-11-23,327.0,1900-11-01,November,30541.7161361026,2015.0
2015-11-24,100.686111111111,292.670833333333,3.12361111111111,11.1213827430556,,,,,1900-11-24,328.0,1900-11-01,November,38743.2196291721,2015.0
2015-11-25,101.016666666667,145.448611111111,3.67361111111111,11.0167995486111,,,,,1900-11-25,329.0,1900-11-01,November,44825.3500959888,2015.0
2015-11-26,95.4888888888889,174.020833333333,7.99583333333333,10.9639471180556,,,,,1900-11-26,330.0,1900-11-01,November,50260.2911394359,2015.0
2015-11-27,95.8805555555556,222.561111111111,6.04027777777778,10.7270454861111,,,,,1900-11-27,331.0,1900-11-01,November,58459.9827410281,2015.0
2015-11-28,33.6444444444444,159.447222222222,4.37916666666667,10.6423603819444,,,,,1900-11-28,332.0,1900-11-01,November,64606.2819328829,2015.0
2015-11-29,71.7166666666667,33.1055555555556,4.37083333333333,11.0518197916667,,,,,1900-11-29,333.0,1900-11-01,November,68404.7594789147,2015.0
2015-11-30,78.3972222222222,81.3513888888889,4.61527777777778,10.6171131597222,,,,,1900-11-30,334.0,1900-11-01,November,66884.8985164399,2015.0
2015-12-01,27.8833333333333,108.609722222222,5.4125,10.2440792013889,,,,,1900-12-01,335.0,1900-12-01,December,59008.5571548533,2015.0
2015-12-02,15.9597222222222,202.965277777778,4.06666666666667,9.9925596875,,,,,1900-12-02,336.0,1900-12-01,December,51131.4814144912,2015.0
2015-12-03,70.7180555555555,294.911111111111,7.49583333333333,9.8394859375,,,,,1900-12-03,337.0,1900-12-01,December,46367.8071294412,2015.0
2015-12-04,95.4694444444444,320.4,3.7625,9.70347736111111,,,,,1900-12-04,338.0,1900-12-01,December,43955.0979064783,2015.0
2015-12-05,93.95,271.786111111111,2.77083333333333,9.4324475,,,,,1900-12-05,339.0,1900-12-01,December,43205.7624204993,2015.0
2015-12-06,86.4,275.538888888889,5.08055555555556,9.39432225694444,,,,,1900-12-06,340.0,1900-12-01,December,46319.9224824019,2015.0
2015-12-07,74.7652777777778,231.084722222222,5.31111111111111,10.2432992013889,,,,,1900-12-07,341.0,1900-12-01,December,54180.310418995,2015.0
2015-12-08,16.2416666666667,52.6819444444444,6.425,9.88933201388889,,,,,1900-12-08,342.0,1900-12-01,December,58360.4649655068,2015.0
2015-12-09,46.0972222222222,150.172222222222,4.8375,9.35339975694444,,,,,1900-12-09,343.0,1900-12-01,December,55362.0325730206,2015.0
2015-12-10,55.5097222222222,184.675,4.75833333333333,9.3725553125,,,,,1900-12-10,344.0,1900-12-01,December,49669.3970630519,2015.0
2015-12-11,59.6555555555556,218.770833333333,3.40972222222222,9.36676555555555,,,,,1900-12-11,345.0,1900-12-01,December,45046.3978491994,2015.0
2015-12-12,82.4791666666667,289.269444444444,4.14722222222222,9.4726371875,,,,,1900-12-12,346.0,1900-12-01,December,43392.2525526817,2015.0
2015-12-13,42.05,122.748611111111,3.62638888888889,9.69398107638889,,,,,1900-12-13,347.0,1900-12-01,December,43576.0618237101,2015.0
2015-12-14,22.1708333333333,176.186111111111,5.10138888888889,9.61247885416667,1.2780147362004,0.0,0.48180270713699747,0.629951380388957,1900-12-14,348.0,1900-12-01,December,43950.0386308737,2015.0
2015-12-15,81.3347222222222,289.933333333333,8.16111111111111,9.7242571875,,,,,1900-12-15,349.0,1900-12-01,December,39792.7838618945,2015.0
2015-12-16,58.4138888888889,80.9388888888889,4.96666666666667,9.95517753472222,,,,,1900-12-16,350.0,1900-12-01,December,36688.4587118313,2015.0
2015-12-17,45.9984375,157.6875,6.93888888888889,9.68979989583333,,,,,1900-12-17,351.0,1900-12-01,December,34534.4169757693,2015.0
2015-12-18,9.78472222222222,271.794444444444,4.14444444444444,9.68379295138889,,,,,1900-12-18,352.0,1900-12-01,December,28499.0132254726,2015.0
2015-12-19,91.4541666666667,310.618055555556,8.20833333333333,9.53417208333333,,,,,1900-12-19,353.0,1900-12-01,December,26672.5656965611,2015.0
2015-12-20,91.325,301.588888888889,6.01111111111111,9.40313138888889,,,,,1900-12-20,354.0,1900-12-01,December,32482.8003692854,2015.0
2015-12-21,33.1194444444444,247.319444444444,10.0319444444444,9.17654850694444,,,,,1900-12-21,355.0,1900-12-01,December,36352.8960370483,2015.0
2015-12-22,20.5055555555556,239.211111111111,7.00694444444444,9.28338815972222,,,,,1900-12-22,356.0,1900-12-01,December,35448.4335152479,2015.0
2015-12-23,115.701388888889,170.706944444444,4.7875,9.65376541666667,,,,,1900-12-23,357.0,1900-12-01,December,30425.7306674855,2015.0
2015-12-24,58.7151515151515,247.283333333333,8.79166666666667,9.45209826388889,,,,,1900-12-24,358.0,1900-12-01,December,24687.5932983969,2015.0
2015-12-25,61.1930555555556,240.170833333333,1.96388888888889,9.63391190972222,,,,,1900-12-25,359.0,1900-12-01,December,23410.8315639773,2015.0
2015-12-26,68.5569444444445,80.4069444444444,5.62916666666667,9.51192447916666,,,,,1900-12-26,360.0,1900-12-01,December,23886.4227630411,2015.0
2015-12-27,17.6861111111111,192.508333333333,7.2625,9.40028909722222,,,,,1900-12-27,361.0,1900-12-01,December,24210.3765223872,2015.0
2015-12-28,43.1527777777778,64.2388888888889,7.76388888888889,9.50442697916667,,,,,1900-12-28,362.0,1900-12-01,December,23587.9207191972,2015.0
2015-12-29,4.43636363636364,109.338888888889,9.04444444444444,8.98146603630646,,,,,1900-12-29,363.0,1900-12-01,December,21134.7118072688,2015.0
2015-12-30,,,,,,,,,,,,,17348.7190736328,
2015-12-31,,,,,,,,,,,,,14144.6512607931,
2016-01-01,,,,,,,,,,,,,13807.3620360478,
2016-01-02,,,,,,,,,,,,,15580.4625211982,
2016-01-03,,,,,,,,,,,,,17777.4719168667,
2016-01-04,,,,,,,,,,,,,19407.9658273304,
2016-01-05,,,,,,,,,,,,,19577.6814463276,
2016-01-06,,,,,,,,,,,,,19791.1867653967,
2016-01-07,,,,,,,,,,,,,21115.6729278219,
2016-01-08,,,,,,,,,,,,,20503.3110613627,
2016-01-09,,,,,,,,,,,,,17142.9277137024,
2016-01-10,,,,,,,,,,,,,13498.1912206969,
2016-01-11,,,,,,,,,,,,,11443.4115530817,
2016-01-12,,,,,,,,,,,,,11241.533293912,
2016-01-13,,,,,,,,,,,,,13005.3752937966,
2016-01-14,,,,,,,,,,,,,15080.3022717271,
2016-01-15,,,,,,,,,,,,,15876.5533345496,
2016-01-16,,,,,,,,,,,,,15548.7950934684,
2016-01-29,,,,,0.855840204500113,0.0,0.38655455291222296,0.1713203794369645,,,,,,
2016-01-29,,,,,0.697712110673908,0.0,0.36245283018867946,0.0817261661906703,,,,,,
2016-01-29,,,,,0.789891046885391,0.0,0.410656275635767,0.10507649938800476,,,,,,
2016-01-29,,,,,0.6889688511416535,0.0,0.3884085315832645,0.0,,,,,,
2016-02-03,51.6090277777778,180.111805555556,8.7375,3.88137422867514,,,,,1900-02-03,34.0,1900-02-01,February,,2016.0
2016-02-04,21.0319444444444,183.605555555556,4.56388888888889,4.13935736754186,,,,,1900-02-04,35.0,1900-02-01,February,,2016.0
2016-03-04,,,,,0.9772466082908445,0.0,0.24078547990155902,1.1218312253501952,,,,,,
2016-03-17,,,,,0.701459221902017,0.0,0.2688269073010665,0.0,,,,,,
2016-03-17,,,,,0.736432260031035,0.0,0.228039376538146,0.0,,,,,,
2016-03-17,,,,,0.730686689481268,0.0,0.228039376538146,0.0,,,,,,
2016-03-17,,,,,0.694214806861006,0.0,0.248896636587367,0.0,,,,,,
2016-03-18,175.422222222222,293.956944444444,6.16805555555556,6.146747375,,,,,1900-03-19,78.0,1900-03-01,March,,2016.0
2016-03-19,213.225,187.634722222222,5.24583333333333,6.16769270833333,,,,,1900-03-20,79.0,1900-03-01,March,,2016.0
2016-03-30,245.423611111111,269.236111111111,6.48611111111111,6.70283645833333,1.000478697905122,0.0,0.21645200984413449,1.6479751461988301,1900-03-31,90.0,1900-03-01,March,280.106059279595,2016.0
2016-03-31,202.825,234.677777777778,9.86805555555556,6.87952458333334,,,,,1900-04-01,91.0,1900-03-01,March,290.739429116073,2016.0
2016-04-01,41.5305555555556,235.369444444444,11.3722222222222,7.24451583333333,,,,,1900-04-02,92.0,1900-04-01,April,318.57857929029,2016.0
2016-04-02,24.7791666666667,166.068055555556,3.86388888888889,7.31589631944444,,,,,1900-04-03,93.0,1900-04-01,April,352.100193086419,2016.0
2016-04-03,182.216666666667,297.5625,8.86111111111111,7.07863944444445,,,,,1900-04-04,94.0,1900-04-01,April,388.779141311212,2016.0
2016-04-04,30.7027777777778,131.431944444444,5.49444444444444,7.09979923611111,,,,,1900-04-05,95.0,1900-04-01,April,410.283485751269,2016.0
2016-04-05,180.584722222222,77.1180555555556,7.22083333333333,6.59176992753623,,,,,1900-04-06,96.0,1900-04-01,April,398.926247899873,2016.0
2016-04-06,,,,,,,,,,,,,377.450474427633,
2016-04-07,,,,,,,,,,,,,374.369766324772,
2016-04-08,,,,,,,,,,,,,405.403682894903,
2016-04-09,,,,,,,,,,,,,454.27033456546,
2016-04-10,,,,,,,,,,,,,450.00173025206,
2016-04-11,,,,,,,,,,,,,389.869501753616,
2016-04-12,,,,,,,,,,,,,362.116701514379,
2016-04-13,,,,,,,,,,,,,357.106991868138,
2016-04-14,,,,,,,,,,,,,343.033806722281,
2016-04-15,,,,,,,,,,,,,360.622001678896,
2016-04-16,,,,,,,,,,,,,438.812263684981,
2016-04-17,,,,,,,,,,,,,518.504511260077,
2016-04-18,,,,,,,,,,,,,560.348438178022,
2016-04-19,,,,,0.9322812735535355,0.0,0.23197908121410998,0.0175127498980008,,,,,587.818713449837,
2016-04-19,,,,,0.8550907822544884,0.0,0.233137817883511,0.0,,,,,587.818713449837,
2016-04-19,,,,,,,,,,,,,587.818713449837,
2016-04-19,,,,,0.827611966581689,0.0,0.2217821985233795,0.0,,,,,587.818713449837,
2016-04-20,,,,,,,,,,,,,617.120025795647,
2016-04-21,,,,,,,,,,,,,675.992346666086,
2016-04-22,,,,,,,,,,,,,742.351589049565,
2016-04-23,,,,,,,,,,,,,811.675846941504,
2016-04-24,,,,,,,,,,,,,882.547148613059,
2016-04-25,,,,,,,,,,,,,968.601271370046,
2016-04-26,,,,,,,,,,,,,1068.14095815839,
2016-04-27,,,,,,,,,,,,,1160.92536215779,
2016-04-28,,,,,,,,,,,,,1216.21629647007,
2016-04-29,,,,,,,,,,,,,1217.87794002686,
2016-04-30,,,,,,,,,,,,,1270.31782588327,
2016-05-01,,,,,,,,,,,,,1341.7706874573,
2016-05-02,101.886111111111,170.372222222222,4.05416666666667,9.46681220123627,,,,,1900-05-03,123.0,1900-05-01,May,1247.30344679045,2016.0
2016-05-03,52.3305555555555,81.7569444444444,3.89305555555556,9.5777353125,,,,,1900-05-04,124.0,1900-05-01,May,1054.26879238458,2016.0
2016-05-04,73.8777777777778,78.3305555555556,7.32361111111111,9.36500659722222,,,,,1900-05-05,125.0,1900-05-01,May,957.531274525969,2016.0
2016-05-05,45.4805555555556,52.3486111111111,10.8722222222222,9.28753291666667,,,,,1900-05-06,126.0,1900-05-01,May,1129.57754182293,2016.0
2016-05-06,178.043055555556,77.5263888888889,7.41111111111111,9.36877416666667,,,,,1900-05-07,127.0,1900-05-01,May,1359.21463811391,2016.0
2016-05-07,117.443055555556,115.456944444444,4.49166666666667,9.39211611111111,,,,,1900-05-08,128.0,1900-05-01,May,1480.84852611467,2016.0
2016-05-08,111.258333333333,270.226388888889,6.29722222222222,9.52512940972222,,,,,1900-05-09,129.0,1900-05-01,May,1639.82117495707,2016.0
2016-05-09,259.458333333333,242.609722222222,5.82777777777778,9.69401600694444,,,,,1900-05-10,130.0,1900-05-01,May,1695.97133770319,2016.0
2016-05-10,294.173611111111,259.8375,5.44583333333333,10.0049240625,,,,,1900-05-11,131.0,1900-05-01,May,1729.41062043764,2016.0
2016-05-11,308.772222222222,233.743055555556,3.34722222222222,10.2825219791667,,,,,1900-05-12,132.0,1900-05-01,May,1688.77659995278,2016.0
2016-05-12,293.723611111111,185.227777777778,2.33055555555556,10.4764578819444,,,,,1900-05-13,133.0,1900-05-01,May,1623.23763291531,2016.0
2016-05-13,137.364788732394,209.214084507042,2.44225352112676,10.8865366666667,,,,,1900-05-14,134.0,1900-05-01,May,1728.03168230897,2016.0
2016-05-14,299.175,279.175,4.12361111111111,11.3721914583333,,,,,1900-05-15,135.0,1900-05-01,May,2201.32862002993,2016.0
2016-05-15,308.575,284.211111111111,9.6625,11.6020744791667,,,,,1900-05-16,136.0,1900-05-01,May,2889.46769109297,2016.0
2016-05-16,298.773611111111,297.115277777778,9.01527777777778,10.0473186458333,,,,,1900-05-17,137.0,1900-05-01,May,3325.01079867744,2016.0
2016-05-17,232.723611111111,275.448611111111,6.1,10.0431265277778,,,,,1900-05-18,138.0,1900-05-01,May,4156.01207211101,2016.0
2016-05-18,289.838888888889,142.665277777778,5.10833333333333,10.3511366666667,,,,,1900-05-19,139.0,1900-05-01,May,4731.82407752526,2016.0
2016-05-19,268.918055555556,154.181944444444,3.23611111111111,10.7389592708333,,,,,1900-05-20,140.0,1900-05-01,May,4763.81533163015,2016.0
2016-05-20,290.676388888889,245.726388888889,3.15833333333333,11.3763834375,,,,,1900-05-21,141.0,1900-05-01,May,5754.08137321112,2016.0
2016-05-21,183.919444444444,218.2125,3.22638888888889,11.8453647222222,,,,,1900-05-22,142.0,1900-05-01,May,6828.43316943683,2016.0
2016-05-22,202.973611111111,56.6722222222222,6.12638888888889,11.8869920138889,,,,,1900-05-23,143.0,1900-05-01,May,7304.37216245462,2016.0
2016-05-23,262.738888888889,58.7180555555556,4.36805555555556,12.0740408680556,,,,,1900-05-24,144.0,1900-05-01,May,7796.20794086127,2016.0
2016-05-24,108.173611111111,139.534722222222,4.6625,12.1752783333333,,,,,1900-05-25,145.0,1900-05-01,May,7985.00187970216,2016.0
2016-05-25,287.659722222222,268.816666666667,4.075,12.6271915972222,,,,,1900-05-26,146.0,1900-05-01,May,8069.5880022041,2016.0
2016-05-26,285.755714285714,241.442857142857,2.72571428571429,13.0196514236111,0.7741531797273331,0.0,0.28226825266612,0.0,1900-05-27,147.0,1900-05-01,May,8014.02218375133,2016.0
2016-05-26,285.755714285714,241.442857142857,2.72571428571429,13.0196514236111,0.7509210901130565,0.0,0.276474569319114,0.0,1900-05-27,147.0,1900-05-01,May,8014.02218375133,2016.0
2016-05-26,285.755714285714,241.442857142857,2.72571428571429,13.0196514236111,0.806378336289071,0.0,0.300344544708778,0.0,1900-05-27,147.0,1900-05-01,May,8014.02218375133,2016.0
2016-05-26,285.755714285714,241.442857142857,2.72571428571429,13.0196514236111,0.8593375083130126,0.0,0.288293683347006,0.0,1900-05-27,147.0,1900-05-01,May,8014.02218375133,2016.0
2016-05-27,284.029577464789,230.439436619718,4.08169014084507,13.3825336805556,,,,,1900-05-28,148.0,1900-05-01,May,,2016.0
2016-05-28,281.0,266.75,5.69861111111111,14.2960248611111,,,,,1900-05-29,149.0,1900-05-01,May,,2016.0
2016-05-29,290.315277777778,195.856944444444,3.69861111111111,14.2404788194444,,,,,1900-05-30,150.0,1900-05-01,May,,2016.0
2016-05-30,66.0305555555556,224.493055555556,5.72083333333333,14.0619645806277,,,,,1900-05-31,151.0,1900-05-01,May,28078.6288703632,2016.0
2016-05-31,173.933333333333,262.073611111111,4.72777777777778,14.7659401041667,,,,,1900-06-01,152.0,1900-05-01,May,26493.8646879367,2016.0
2016-06-01,301.308333333333,135.280555555556,5.14583333333333,14.49942375,,,,,1900-06-02,153.0,1900-06-01,June,,2016.0
2016-06-02,120.736111111111,104.9375,4.47083333333333,14.2800799652778,,,,,1900-06-03,154.0,1900-06-01,June,,2016.0
2016-06-03,107.3625,148.283333333333,2.93055555555556,14.1731235416667,,,,,1900-06-04,155.0,1900-06-01,June,,2016.0
2016-06-04,202.902777777778,263.681944444444,3.60833333333333,14.4594205555556,,,,,1900-06-05,156.0,1900-06-01,June,,2016.0
2016-06-05,90.0569444444445,191.943055555556,7.02222222222222,14.5706542361111,,,,,1900-06-06,157.0,1900-06-01,June,,2016.0
2016-06-06,262.456944444444,268.988888888889,5.06666666666667,14.6919925694444,,,,,1900-06-07,158.0,1900-06-01,June,,2016.0
2016-06-07,192.340277777778,235.879166666667,4.61805555555556,15.1667917361111,,,,,1900-06-08,159.0,1900-06-01,June,,2016.0
2016-06-08,304.983333333333,303.638888888889,6.53333333333333,15.3295332986111,,,,,1900-06-09,160.0,1900-06-01,June,,2016.0
2016-06-09,263.276388888889,313.936111111111,7.76805555555555,15.0073128472222,,,,,1900-06-10,161.0,1900-06-01,June,,2016.0
2016-06-10,300.307692307692,204.279166666667,5.14722222222222,14.4780961769636,0.8565896267457325,0.0,0.324909762100082,1.0680239358085148,1900-06-11,162.0,1900-06-01,June,35930.9273632049,2016.0
2016-06-10,300.307692307692,204.279166666667,5.14722222222222,14.4780961769636,0.770406068499224,0.0,0.32490976210008204,0.915739154086767,1900-06-11,162.0,1900-06-01,June,35930.9273632049,2016.0
2016-06-10,300.307692307692,204.279166666667,5.14722222222222,14.4780961769636,0.6852217399135441,0.0,0.317957342083675,0.338326023391813,1900-06-11,162.0,1900-06-01,June,35930.9273632049,2016.0
2016-06-10,300.307692307692,204.279166666667,5.14722222222222,14.4780961769636,0.6822240509310571,0.0,0.29988105004101695,0.0,1900-06-11,162.0,1900-06-01,June,35930.9273632049,2016.0
2016-06-11,142.235714285714,240.840277777778,4.92222222222222,14.3782229861111,,,,,1900-06-12,163.0,1900-06-01,June,40231.4539532527,2016.0
2016-06-12,309.056338028169,301.645070422535,6.20422535211268,14.8158432291667,,,,,1900-06-13,164.0,1900-06-01,June,43346.0726264095,2016.0
2016-06-13,252.402777777778,329.480555555556,5.67222222222222,14.9034779513889,,,,,1900-06-14,165.0,1900-06-01,June,40930.0490410711,2016.0
2016-06-14,329.576388888889,273.873611111111,5.20416666666667,14.7219653125,,,,,1900-06-15,166.0,1900-06-01,June,42171.5882952129,2016.0
2016-06-15,314.13125,286.575,4.75277777777778,14.7674299538967,0.6934653846153844,0.0,0.3272272354388845,0.770560995512036,1900-06-16,167.0,1900-06-01,June,49054.9142816423,2016.0
2016-06-15,314.13125,286.575,4.75277777777778,14.7674299538967,0.5495763134559966,0.0,0.2748523379819525,0.320559465524276,1900-06-16,167.0,1900-06-01,June,49054.9142816423,2016.0
2016-06-15,314.13125,286.575,4.75277777777778,14.7674299538967,0.612777589503436,0.0,0.3045159967186215,0.6149767101863185,1900-06-16,167.0,1900-06-01,June,49054.9142816423,2016.0
2016-06-15,314.13125,286.575,4.75277777777778,14.7674299538967,0.6992109551651515,0.0,0.2739253486464315,0.374112947096423,1900-06-16,167.0,1900-06-01,June,49054.9142816423,2016.0
2016-06-16,249.661111111111,241.001388888889,2.24166666666667,15.1410845487567,,,,,1900-06-17,168.0,1900-06-01,June,53016.4064510005,2016.0
2016-06-17,329.863888888889,157.940277777778,4.47777777777778,15.7083632638889,,,,,1900-06-18,169.0,1900-06-01,June,,2016.0
2016-06-18,336.602777777778,187.398611111111,4.40277777777778,16.5273998263889,,,,,1900-06-19,170.0,1900-06-01,June,,2016.0
2016-06-19,321.294444444444,201.725,5.19861111111111,16.7373520486111,,,,,1900-06-20,171.0,1900-06-01,June,,2016.0
2016-06-20,318.061111111111,220.575,5.75972222222222,17.0223227430556,,,,,1900-06-21,172.0,1900-06-01,June,,2016.0
2016-06-21,231.180555555556,255.786111111111,6.09166666666667,17.6197273263889,,,,,1900-06-22,173.0,1900-06-01,June,,2016.0
2016-06-22,271.240277777778,235.561111111111,3.03888888888889,17.4807015277778,,,,,1900-06-23,174.0,1900-06-01,June,,2016.0
2016-06-23,276.85,226.973611111111,3.28333333333333,16.6802988888889,,,,,1900-06-24,175.0,1900-06-01,June,,2016.0
2016-06-24,331.838888888889,145.294444444444,4.75833333333333,16.7463046875,,,,,1900-06-25,176.0,1900-06-01,June,,2016.0
2016-06-25,329.827777777778,108.501388888889,3.72777777777778,17.0249557291667,,,,,1900-06-26,177.0,1900-06-01,June,,2016.0
2016-06-26,301.475,203.719444444444,3.37083333333333,17.0385121180556,,,,,1900-06-27,178.0,1900-06-01,June,,2016.0
2016-06-27,316.547222222222,224.65,6.19444444444444,17.9351311111111,,,,,1900-06-28,179.0,1900-06-01,June,,2016.0
2016-06-28,120.164705882353,199.425714285714,4.88285714285714,18.3020303059441,0.727439193083573,0.0,0.300808039376538,2.18934754521964,1900-06-29,180.0,1900-06-01,June,69300.8733669476,2016.0
2016-06-29,206.531944444444,223.044444444444,3.58472222222222,18.097080625,,,,,1900-06-30,181.0,1900-06-01,June,71394.7891758832,2016.0
2016-06-30,316.375,228.356944444444,3.13055555555556,18.0253860416667,,,,,1900-07-01,182.0,1900-06-01,June,82543.7585956694,2016.0
2016-07-01,204.739130434783,207.382608695652,5.17246376811594,18.4181357638889,,,,,1900-07-02,183.0,1900-07-01,July,100122.651865724,2016.0
2016-07-02,357.672,296.725,5.43962264150943,19.2194724159957,,,,,1900-07-03,184.0,1900-07-01,July,113356.646260393,2016.0
2016-07-03,291.863888888889,281.465277777778,5.06805555555556,18.17642125,,,,,1900-07-04,185.0,1900-07-01,July,127432.403598092,2016.0
2016-07-04,320.316666666667,269.276388888889,5.65694444444444,18.1281219791667,,,,,1900-07-05,186.0,1900-07-01,July,141191.049670896,2016.0
2016-07-05,145.779166666667,189.252777777778,3.70277777777778,18.1982789236111,,,,,1900-07-06,187.0,1900-07-01,July,146011.274512456,2016.0
2016-07-06,310.6375,273.886111111111,2.8625,18.2522164583333,,,,,1900-07-07,188.0,1900-07-01,July,143257.020442929,2016.0
2016-07-07,259.956944444444,221.9125,2.56944444444444,18.2886608333333,,,,,1900-07-08,189.0,1900-07-01,July,140023.84689844,2016.0
2016-07-08,129.065277777778,96.2680555555555,5.85416666666667,18.3572765972222,,,,,1900-07-09,190.0,1900-07-01,July,128820.991547855,2016.0
2016-07-09,126.25,95.6722222222222,5.27083333333333,17.8195844097222,,,,,1900-07-10,191.0,1900-07-01,July,108217.525826911,2016.0
2016-07-10,110.866666666667,70.8180555555555,3.27361111111111,18.121965326087,,,,,1900-07-11,192.0,1900-07-01,July,98155.3657689101,2016.0
2016-07-11,,,,,,,,,,,,,98751.1177031272,
2016-07-12,,,,,,,,,,,,,100119.600515372,
2016-07-13,,,,,,,,,,,,,102053.299114485,
2016-07-14,,,,,0.9762473786300134,0.0,0.3666242821985235,2.00432153542772,,,,,,
2016-07-15,,,,,,,,,,,,,20961.1431436055,
2016-07-16,,,,,,,,,,,,,18223.0533604206,
2016-07-17,,,,,,,,,,,,,14224.4497617578,
2016-07-18,,,,,,,,,,,,,14690.5594882189,
2016-07-19,,,,,,,,,,,,,18794.2867487083,
2016-07-20,,,,,,,,,,,,,23100.2669635839,
2016-07-21,,,,,,,,,,,,,27516.5044473171,
2016-07-22,,,,,,,,,,,,,37140.5978075544,
2016-07-23,,,,,,,,,,,,,51626.2137934022,
2016-07-24,,,,,,,,,,,,,66726.5488066443,
2016-07-25,,,,,,,,,,,,,74588.3737798132,
2016-07-26,,,,,,,,,,,,,68279.3290011072,
2016-07-27,,,,,0.8818201756816666,0.0,0.4032403609516,1.70330528355773,,,,,61489.3470908994,
2016-07-28,,,,,0.9610091263023715,0.0,0.36314807219031997,2.5342725758193954,,,,,,
2016-07-29,,,,,,,,,,,,,40386.2206667774,
2016-07-30,,,,,,,,,,,,,39493.4086097165,
2016-07-31,,,,,,,,,,,,,37653.2085917267,
2016-08-01,,,,,,,,,,,,,34267.9941311773,
2016-08-02,,,,,,,,,,,,,38059.9083144338,
2016-08-03,,,,,,,,,,,,,44175.1612930175,
2016-08-04,,,,,,,,,,,,,47931.7061263712,
2016-08-05,,,,,,,,,,,,,54900.2978259926,
2016-08-06,,,,,,,,,,,,,64881.0101963176,
2016-08-07,,,,,,,,,,,,,80427.1899355556,
2016-08-08,,,,,,,,,,,,,93101.5592395727,
2016-08-09,,,,,0.6290150714919085,0.0,0.405789581624282,0.0779190466476268,,,,,94833.9481299472,
2016-08-09,,,,,0.8228656256927505,0.0,0.424561115668581,0.4939103087175305,,,,,94833.9481299472,
2016-08-09,,,,,0.777400676125027,0.0,0.461177194421657,1.013709030327755,,,,,94833.9481299472,
2016-08-09,,,,,0.8218663960319215,0.0,0.4278055783429035,0.589342105263158,,,,,94833.9481299472,
2016-08-10,,,,,,,,,,,,,105736.992333325,
2016-08-11,,,,,,,,,,,,,110548.203351032,
2016-08-12,,,,,,,,,,,,,113018.324252738,
2016-08-13,,,,,,,,,,,,,140884.773933506,
2016-08-14,,,,,,,,,,,,,139437.154446297,
2016-08-15,,,,,,,,,,,,,111372.116094206,
2016-08-16,,,,,,,,,,,,,105102.802584687,
2016-08-17,,,,,,,,,,,,,101351.54212402,
2016-08-18,,,,,,,,,,,,,94316.6377942227,
2016-08-19,,,,,2.5253031603303002,0.24829270072992699,0.999526251025428,9.043939378484975,,,,,100767.398312607,
2016-08-19,,,,,0.969752385834624,0.0,0.5865525020508615,2.79594859241126,,,,,100767.398312607,
2016-08-19,,,,,0.721693622533806,0.0,0.461177194421657,0.9071096831225349,,,,,100767.398312607,
2016-08-19,,,,,0.7354330303702059,0.0,0.42038966365873653,0.5111692506459949,,,,,100767.398312607,
2016-08-20,,,,,,,,,,,,,109716.37414719,
2016-08-21,,,,,,,,,,,,,113656.519590414,
2016-08-22,,,,,,,,,,,,,117971.120535381,
